ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
4625.0,Chhattisgarh,Raipur,Locality_91,Property_Type,2.0,3464.0,414.4,0.12,1992.0,Semi-furnished,25.0,13.0,33.0,7.0,7.0,Low,No,No,"Gym, Clubhouse, Playground",West,Owner,Ready_to_Move
4626.0,Maharashtra,Pune,Locality_322,Property_Type,4.0,3855.0,150.26,0.04,1997.0,Semi-furnished,27.0,3.0,28.0,4.0,4.0,Medium,Yes,Yes,"Gym, Pool, Clubhouse",West,Broker,Ready_to_Move
4627.0,Delhi,New Delhi,Locality_377,Property_Type,3.0,2038.0,122.39,0.06,2012.0,Furnished,5.0,19.0,13.0,9.0,10.0,High,No,Yes,"Gym, Playground, Pool, Clubhouse",South,Owner,Ready_to_Move
4628.0,Uttar Pradesh,Noida,Locality_195,Property_Type,4.0,4926.0,95.65,0.02,2006.0,Furnished,19.0,26.0,19.0,7.0,4.0,High,Yes,No,"Garden, Pool",North,Owner,Ready_to_Move
4629.0,Uttar Pradesh,Noida,Locality_98,Property_Type,1.0,708.0,111.66,0.16,2001.0,Semi-furnished,30.0,3.0,24.0,9.0,6.0,Low,Yes,Yes,"Pool, Playground, Gym, Clubhouse, Garden",South,Builder,Under_Construction
4630.0,Telangana,Hyderabad,Locality_62,Property_Type,4.0,597.0,272.65,0.46,2019.0,Furnished,6.0,13.0,6.0,1.0,6.0,Medium,No,No,Playground,South,Owner,Ready_to_Move
4631.0,Tamil Nadu,Coimbatore,Locality_146,Property_Type,4.0,1786.0,35.81,0.02,2010.0,Semi-furnished,26.0,28.0,15.0,6.0,9.0,High,No,No,"Playground, Clubhouse, Pool",North,Builder,Ready_to_Move
4632.0,Uttar Pradesh,Noida,Locality_257,Property_Type,4.0,4822.0,254.19,0.05,2004.0,Unfurnished,4.0,13.0,21.0,9.0,1.0,High,Yes,Yes,"Playground, Gym",North,Builder,Ready_to_Move
4633.0,Chhattisgarh,Raipur,Locality_465,Property_Type,5.0,1079.0,297.84,0.28,2000.0,Furnished,20.0,4.0,25.0,4.0,1.0,High,Yes,Yes,"Pool, Playground",East,Owner,Ready_to_Move
4634.0,Telangana,Warangal,Locality_258,Property_Type,4.0,2588.0,130.36,0.05,2005.0,Semi-furnished,2.0,24.0,20.0,7.0,10.0,Medium,No,No,"Garden, Gym, Clubhouse, Pool, Playground",North,Owner,Ready_to_Move
4635.0,Delhi,Dwarka,Locality_216,Property_Type,4.0,3398.0,175.93,0.05,2008.0,Semi-furnished,16.0,25.0,17.0,2.0,1.0,Low,Yes,No,"Gym, Garden, Pool, Playground, Clubhouse",South,Broker,Ready_to_Move
4636.0,West Bengal,Kolkata,Locality_347,Property_Type,3.0,3626.0,226.84,0.06,2002.0,Semi-furnished,4.0,8.0,23.0,8.0,2.0,Low,Yes,Yes,"Clubhouse, Pool",East,Broker,Under_Construction
4637.0,Maharashtra,Nagpur,Locality_172,Property_Type,3.0,4970.0,160.88,0.03,2010.0,Semi-furnished,22.0,29.0,15.0,3.0,10.0,Medium,No,Yes,Clubhouse,South,Owner,Ready_to_Move
4638.0,Bihar,Patna,Locality_142,Property_Type,2.0,4964.0,448.03,0.09,1992.0,Furnished,12.0,11.0,33.0,9.0,5.0,High,Yes,Yes,"Clubhouse, Pool, Garden, Gym",North,Builder,Ready_to_Move
4639.0,Haryana,Gurgaon,Locality_94,Property_Type,5.0,3684.0,342.39,0.09,2004.0,Semi-furnished,9.0,29.0,21.0,6.0,9.0,Low,No,Yes,"Gym, Pool, Playground, Clubhouse, Garden",South,Broker,Ready_to_Move
4640.0,Karnataka,Mangalore,Locality_162,Property_Type,4.0,4389.0,326.78,0.07,2022.0,Unfurnished,8.0,3.0,3.0,4.0,8.0,High,Yes,No,Gym,West,Builder,Under_Construction
4641.0,Delhi,New Delhi,Locality_167,Property_Type,1.0,933.0,454.86,0.49,2012.0,Semi-furnished,8.0,1.0,13.0,8.0,10.0,Low,Yes,Yes,"Clubhouse, Garden, Pool",North,Broker,Under_Construction
4642.0,Delhi,New Delhi,Locality_219,Property_Type,3.0,4046.0,172.9,0.04,2011.0,Semi-furnished,5.0,18.0,14.0,1.0,5.0,High,Yes,No,"Clubhouse, Gym, Playground, Garden",West,Broker,Ready_to_Move
4643.0,Karnataka,Mysore,Locality_164,Property_Type,1.0,4299.0,45.86,0.01,2002.0,Semi-furnished,7.0,17.0,23.0,6.0,2.0,Low,Yes,Yes,"Clubhouse, Playground",East,Owner,Ready_to_Move
4644.0,Gujarat,Surat,Locality_405,Property_Type,5.0,2335.0,27.78,0.01,2004.0,Semi-furnished,11.0,7.0,21.0,8.0,4.0,High,No,No,"Pool, Gym",West,Owner,Under_Construction
4645.0,Punjab,Amritsar,Locality_252,Property_Type,3.0,863.0,32.51,0.04,2005.0,Semi-furnished,23.0,1.0,20.0,8.0,4.0,High,Yes,No,Clubhouse,East,Broker,Under_Construction
4646.0,Chhattisgarh,Bilaspur,Locality_78,Property_Type,1.0,821.0,440.01,0.54,2023.0,Semi-furnished,2.0,24.0,2.0,7.0,9.0,Low,Yes,Yes,"Garden, Pool, Gym",East,Broker,Under_Construction
4647.0,Delhi,Dwarka,Locality_294,Property_Type,2.0,3413.0,53.29,0.02,2009.0,Unfurnished,8.0,1.0,16.0,8.0,4.0,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym, Garden",East,Builder,Under_Construction
4648.0,Jharkhand,Ranchi,Locality_141,Property_Type,4.0,716.0,474.36,0.66,2011.0,Furnished,18.0,8.0,14.0,5.0,10.0,Low,No,No,"Pool, Garden",North,Broker,Under_Construction
4649.0,Rajasthan,Jodhpur,Locality_429,Property_Type,2.0,4343.0,426.1,0.1,2005.0,Unfurnished,25.0,24.0,20.0,4.0,1.0,Low,No,Yes,"Clubhouse, Gym",West,Builder,Ready_to_Move
4650.0,Punjab,Amritsar,Locality_112,Property_Type,1.0,1328.0,320.36,0.24,2019.0,Unfurnished,13.0,18.0,6.0,1.0,4.0,High,Yes,No,"Gym, Garden, Playground, Clubhouse, Pool",West,Broker,Ready_to_Move
4651.0,Telangana,Warangal,Locality_435,Property_Type,4.0,4660.0,22.41,0.0,2009.0,Furnished,6.0,19.0,16.0,5.0,9.0,High,No,No,"Gym, Clubhouse, Playground, Pool",North,Owner,Ready_to_Move
4652.0,Andhra Pradesh,Vishakhapatnam,Locality_161,Property_Type,5.0,4967.0,313.07,0.06,2020.0,Unfurnished,18.0,18.0,5.0,1.0,5.0,High,No,No,"Pool, Clubhouse, Gym, Garden, Playground",East,Owner,Ready_to_Move
4653.0,Bihar,Patna,Locality_418,Property_Type,1.0,3986.0,14.3,0.0,2018.0,Semi-furnished,17.0,30.0,7.0,9.0,10.0,Medium,Yes,No,"Pool, Playground, Gym",West,Owner,Under_Construction
4654.0,Andhra Pradesh,Vishakhapatnam,Locality_313,Property_Type,3.0,1107.0,352.62,0.32,2012.0,Unfurnished,4.0,8.0,13.0,3.0,3.0,Medium,No,No,"Pool, Playground, Garden",South,Broker,Ready_to_Move
4655.0,Telangana,Warangal,Locality_252,Property_Type,5.0,3212.0,357.25,0.11,2007.0,Unfurnished,28.0,28.0,18.0,10.0,4.0,Medium,Yes,Yes,"Pool, Gym, Playground",East,Builder,Ready_to_Move
4656.0,Haryana,Faridabad,Locality_284,Property_Type,1.0,4371.0,428.96,0.1,2018.0,Unfurnished,29.0,3.0,7.0,1.0,8.0,High,Yes,No,"Clubhouse, Gym, Playground, Pool, Garden",East,Broker,Under_Construction
4657.0,Maharashtra,Mumbai,Locality_196,Property_Type,4.0,1741.0,272.55,0.16,2010.0,Semi-furnished,24.0,8.0,15.0,3.0,4.0,Medium,No,Yes,"Pool, Garden",North,Broker,Under_Construction
4658.0,Andhra Pradesh,Vishakhapatnam,Locality_78,Property_Type,5.0,1599.0,431.53,0.27,2003.0,Furnished,12.0,2.0,22.0,6.0,3.0,Low,Yes,No,"Clubhouse, Garden, Playground",West,Owner,Under_Construction
4659.0,Tamil Nadu,Chennai,Locality_154,Property_Type,5.0,3510.0,347.73,0.1,1991.0,Unfurnished,9.0,1.0,34.0,2.0,3.0,High,Yes,Yes,"Garden, Gym",East,Builder,Under_Construction
4660.0,Chhattisgarh,Raipur,Locality_14,Property_Type,2.0,1098.0,335.16,0.31,2007.0,Unfurnished,29.0,19.0,18.0,5.0,5.0,Low,No,Yes,"Clubhouse, Pool, Gym, Garden, Playground",South,Owner,Under_Construction
4661.0,Maharashtra,Nagpur,Locality_449,Property_Type,3.0,797.0,281.3,0.35,1998.0,Semi-furnished,29.0,7.0,27.0,10.0,10.0,High,Yes,Yes,"Garden, Gym, Playground, Pool",North,Builder,Under_Construction
4662.0,Uttarakhand,Dehradun,Locality_405,Property_Type,2.0,2164.0,482.84,0.22,2001.0,Semi-furnished,19.0,4.0,24.0,9.0,10.0,Low,No,Yes,"Clubhouse, Playground, Gym, Garden",East,Builder,Ready_to_Move
4663.0,Delhi,Dwarka,Locality_394,Property_Type,1.0,1729.0,443.52,0.26,2020.0,Unfurnished,10.0,17.0,5.0,8.0,10.0,High,No,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Owner,Under_Construction
4664.0,Jharkhand,Jamshedpur,Locality_272,Property_Type,1.0,3179.0,359.75,0.11,2017.0,Furnished,26.0,16.0,8.0,2.0,10.0,High,No,Yes,"Gym, Garden, Pool, Clubhouse, Playground",West,Builder,Ready_to_Move
4665.0,Karnataka,Mangalore,Locality_89,Property_Type,1.0,4587.0,21.71,0.0,2010.0,Furnished,9.0,18.0,15.0,10.0,1.0,Medium,No,No,"Playground, Pool, Gym, Garden",East,Builder,Under_Construction
4666.0,Delhi,Dwarka,Locality_86,Property_Type,3.0,1443.0,122.36,0.08,2003.0,Semi-furnished,25.0,6.0,22.0,8.0,3.0,High,Yes,Yes,"Pool, Playground",East,Owner,Ready_to_Move
4667.0,Madhya Pradesh,Bhopal,Locality_294,Property_Type,4.0,560.0,235.05,0.42,1992.0,Semi-furnished,2.0,15.0,33.0,10.0,1.0,Medium,No,No,"Playground, Pool",East,Builder,Ready_to_Move
4668.0,Assam,Silchar,Locality_375,Property_Type,2.0,572.0,481.62,0.84,2011.0,Semi-furnished,12.0,6.0,14.0,4.0,1.0,High,Yes,No,Playground,South,Owner,Ready_to_Move
4669.0,Tamil Nadu,Coimbatore,Locality_209,Property_Type,2.0,3307.0,11.7,0.0,2018.0,Furnished,28.0,17.0,7.0,4.0,5.0,High,No,Yes,"Garden, Clubhouse, Pool",South,Builder,Ready_to_Move
4670.0,Kerala,Trivandrum,Locality_393,Property_Type,3.0,3277.0,168.07,0.05,2003.0,Unfurnished,13.0,12.0,22.0,5.0,5.0,Medium,No,Yes,Pool,West,Owner,Under_Construction
4671.0,Kerala,Trivandrum,Locality_343,Property_Type,4.0,3401.0,223.19,0.07,1990.0,Furnished,8.0,15.0,35.0,9.0,4.0,Medium,Yes,No,Gym,North,Broker,Ready_to_Move
4672.0,Uttarakhand,Haridwar,Locality_44,Property_Type,3.0,3902.0,493.5,0.13,2006.0,Furnished,24.0,1.0,19.0,10.0,7.0,Low,Yes,Yes,"Gym, Playground",North,Broker,Under_Construction
4673.0,Delhi,New Delhi,Locality_121,Property_Type,4.0,1155.0,130.5,0.11,1995.0,Furnished,22.0,17.0,30.0,6.0,2.0,High,Yes,Yes,Clubhouse,East,Broker,Under_Construction
4674.0,Kerala,Trivandrum,Locality_165,Property_Type,1.0,561.0,334.34,0.6,2001.0,Unfurnished,11.0,28.0,24.0,1.0,7.0,Medium,No,No,"Garden, Clubhouse, Pool",South,Builder,Under_Construction
4675.0,Bihar,Gaya,Locality_394,Property_Type,3.0,3581.0,281.67,0.08,2003.0,Semi-furnished,25.0,9.0,22.0,2.0,1.0,Medium,Yes,Yes,"Pool, Playground, Garden, Gym, Clubhouse",North,Broker,Under_Construction
4676.0,Andhra Pradesh,Vishakhapatnam,Locality_7,Property_Type,4.0,2421.0,294.39,0.12,1993.0,Semi-furnished,15.0,12.0,32.0,9.0,1.0,High,Yes,Yes,"Pool, Gym, Playground, Garden, Clubhouse",East,Builder,Under_Construction
4677.0,Andhra Pradesh,Vishakhapatnam,Locality_101,Property_Type,1.0,3296.0,183.59,0.06,1993.0,Unfurnished,26.0,15.0,32.0,5.0,6.0,Medium,No,Yes,Pool,North,Builder,Ready_to_Move
4678.0,Maharashtra,Pune,Locality_403,Property_Type,5.0,4336.0,47.48,0.01,2001.0,Furnished,18.0,4.0,24.0,6.0,9.0,High,No,No,"Clubhouse, Pool, Playground",South,Broker,Under_Construction
4679.0,Odisha,Cuttack,Locality_15,Property_Type,4.0,1437.0,324.93,0.23,2010.0,Unfurnished,3.0,2.0,15.0,7.0,10.0,High,Yes,No,"Playground, Pool, Garden, Gym",North,Broker,Under_Construction
4680.0,Gujarat,Ahmedabad,Locality_137,Property_Type,3.0,2987.0,309.53,0.1,2009.0,Semi-furnished,24.0,25.0,16.0,8.0,7.0,Low,Yes,Yes,"Playground, Garden, Pool, Gym",East,Broker,Under_Construction
4681.0,Chhattisgarh,Bilaspur,Locality_421,Property_Type,3.0,1304.0,30.22,0.02,2002.0,Furnished,12.0,29.0,23.0,4.0,7.0,High,Yes,No,"Playground, Pool, Clubhouse, Garden",East,Builder,Ready_to_Move
4682.0,Rajasthan,Jaipur,Locality_446,Property_Type,5.0,3285.0,216.65,0.07,2007.0,Furnished,1.0,5.0,18.0,1.0,1.0,Low,Yes,No,"Garden, Pool",North,Builder,Under_Construction
4683.0,West Bengal,Durgapur,Locality_494,Property_Type,1.0,3275.0,113.45,0.03,2007.0,Furnished,5.0,20.0,18.0,9.0,3.0,Medium,No,No,"Pool, Clubhouse, Gym, Playground",East,Builder,Ready_to_Move
4684.0,Andhra Pradesh,Vijayawada,Locality_432,Property_Type,1.0,1992.0,260.44,0.13,2009.0,Unfurnished,18.0,13.0,16.0,7.0,10.0,High,Yes,Yes,"Gym, Clubhouse, Playground",North,Broker,Under_Construction
4685.0,Chhattisgarh,Bilaspur,Locality_98,Property_Type,1.0,1833.0,190.87,0.1,2002.0,Unfurnished,13.0,15.0,23.0,6.0,5.0,High,No,Yes,"Clubhouse, Garden, Playground",East,Owner,Ready_to_Move
4686.0,Kerala,Trivandrum,Locality_116,Property_Type,5.0,3725.0,342.23,0.09,2010.0,Semi-furnished,8.0,25.0,15.0,5.0,10.0,High,Yes,No,"Pool, Playground, Garden",North,Builder,Under_Construction
4687.0,West Bengal,Durgapur,Locality_215,Property_Type,4.0,4584.0,498.34,0.11,2013.0,Semi-furnished,16.0,8.0,12.0,8.0,3.0,Low,No,No,Clubhouse,West,Broker,Under_Construction
4688.0,Kerala,Kochi,Locality_466,Property_Type,3.0,4760.0,146.73,0.03,1996.0,Unfurnished,27.0,16.0,29.0,2.0,1.0,Low,Yes,No,"Gym, Playground, Clubhouse, Pool, Garden",South,Broker,Ready_to_Move
4689.0,Madhya Pradesh,Indore,Locality_48,Property_Type,4.0,1440.0,496.08,0.34,2017.0,Unfurnished,29.0,18.0,8.0,4.0,7.0,Medium,No,Yes,"Pool, Garden, Gym, Clubhouse, Playground",East,Builder,Ready_to_Move
4690.0,Maharashtra,Pune,Locality_289,Property_Type,5.0,1506.0,50.3,0.03,2000.0,Semi-furnished,14.0,12.0,25.0,4.0,10.0,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden",South,Owner,Ready_to_Move
4691.0,Chhattisgarh,Bilaspur,Locality_471,Property_Type,1.0,3394.0,354.39,0.1,1996.0,Unfurnished,29.0,16.0,29.0,9.0,6.0,Medium,No,No,"Clubhouse, Playground, Garden, Pool, Gym",North,Owner,Ready_to_Move
4692.0,Chhattisgarh,Bilaspur,Locality_361,Property_Type,3.0,1916.0,27.37,0.01,1991.0,Furnished,11.0,5.0,34.0,2.0,10.0,Medium,No,Yes,"Pool, Playground, Garden, Clubhouse, Gym",South,Builder,Ready_to_Move
4693.0,West Bengal,Durgapur,Locality_436,Property_Type,4.0,3333.0,202.82,0.06,2000.0,Unfurnished,11.0,8.0,25.0,3.0,9.0,Low,No,Yes,"Clubhouse, Gym, Playground, Garden",South,Owner,Ready_to_Move
4694.0,Tamil Nadu,Coimbatore,Locality_347,Property_Type,1.0,829.0,218.12,0.26,1994.0,Furnished,26.0,21.0,31.0,4.0,2.0,Medium,Yes,Yes,Gym,South,Broker,Ready_to_Move
4695.0,Karnataka,Mysore,Locality_469,Property_Type,1.0,2921.0,140.92,0.05,2004.0,Unfurnished,4.0,7.0,21.0,10.0,9.0,High,Yes,No,Gym,South,Builder,Ready_to_Move
4696.0,Maharashtra,Mumbai,Locality_165,Property_Type,5.0,4667.0,445.44,0.1,2009.0,Furnished,26.0,29.0,16.0,8.0,7.0,High,Yes,Yes,Clubhouse,West,Owner,Ready_to_Move
4697.0,Jharkhand,Jamshedpur,Locality_405,Property_Type,2.0,4154.0,103.34,0.02,2006.0,Semi-furnished,8.0,5.0,19.0,10.0,10.0,Low,No,Yes,"Gym, Clubhouse, Garden, Playground",South,Broker,Ready_to_Move
4698.0,Uttarakhand,Dehradun,Locality_211,Property_Type,4.0,3421.0,159.64,0.05,1994.0,Unfurnished,9.0,4.0,31.0,10.0,1.0,Low,No,Yes,Playground,South,Broker,Under_Construction
4699.0,Andhra Pradesh,Vishakhapatnam,Locality_409,Property_Type,2.0,2718.0,224.03,0.08,2004.0,Semi-furnished,8.0,6.0,21.0,8.0,2.0,High,Yes,Yes,Playground,North,Builder,Under_Construction
4700.0,Chhattisgarh,Raipur,Locality_444,Property_Type,2.0,3254.0,387.44,0.12,1997.0,Unfurnished,19.0,21.0,28.0,4.0,4.0,Medium,Yes,No,"Clubhouse, Playground, Garden, Pool, Gym",North,Builder,Under_Construction
4701.0,Chhattisgarh,Raipur,Locality_181,Property_Type,2.0,1244.0,413.07,0.33,2021.0,Furnished,7.0,18.0,4.0,2.0,3.0,Medium,No,No,Playground,North,Builder,Ready_to_Move
4702.0,Delhi,Dwarka,Locality_467,Property_Type,3.0,3345.0,255.57,0.08,1999.0,Semi-furnished,12.0,22.0,26.0,1.0,3.0,Medium,Yes,Yes,"Pool, Clubhouse, Playground",North,Builder,Ready_to_Move
4703.0,Kerala,Trivandrum,Locality_250,Property_Type,5.0,3468.0,192.12,0.06,2015.0,Semi-furnished,5.0,21.0,10.0,6.0,5.0,Medium,No,No,"Pool, Clubhouse, Playground",West,Builder,Under_Construction
4704.0,Uttar Pradesh,Lucknow,Locality_9,Property_Type,4.0,3176.0,111.3,0.04,2023.0,Semi-furnished,10.0,5.0,2.0,4.0,6.0,Low,No,No,Clubhouse,East,Broker,Under_Construction
4705.0,Madhya Pradesh,Indore,Locality_363,Property_Type,1.0,4912.0,443.82,0.09,1996.0,Unfurnished,19.0,28.0,29.0,4.0,10.0,Low,No,Yes,"Gym, Garden, Playground, Clubhouse",West,Owner,Ready_to_Move
4706.0,Uttar Pradesh,Noida,Locality_379,Property_Type,3.0,1739.0,318.39,0.18,2000.0,Unfurnished,3.0,14.0,25.0,3.0,9.0,Medium,Yes,No,"Playground, Clubhouse, Gym",South,Owner,Ready_to_Move
4707.0,Telangana,Hyderabad,Locality_253,Property_Type,5.0,4431.0,486.93,0.11,2001.0,Semi-furnished,21.0,19.0,24.0,8.0,10.0,Low,No,Yes,"Garden, Pool, Gym",North,Broker,Ready_to_Move
4708.0,Assam,Silchar,Locality_470,Property_Type,3.0,2067.0,22.46,0.01,2004.0,Unfurnished,27.0,28.0,21.0,6.0,2.0,Medium,No,No,"Gym, Playground, Clubhouse, Garden",East,Owner,Ready_to_Move
4709.0,West Bengal,Durgapur,Locality_368,Property_Type,3.0,1902.0,63.26,0.03,2003.0,Unfurnished,25.0,13.0,22.0,3.0,10.0,High,Yes,No,"Clubhouse, Gym, Playground, Garden, Pool",East,Builder,Ready_to_Move
4710.0,Gujarat,Surat,Locality_500,Property_Type,1.0,4825.0,477.64,0.1,2002.0,Furnished,25.0,10.0,23.0,8.0,7.0,Low,Yes,Yes,"Garden, Pool, Playground, Gym, Clubhouse",North,Owner,Under_Construction
4711.0,Gujarat,Surat,Locality_292,Property_Type,2.0,3952.0,137.78,0.03,1998.0,Unfurnished,4.0,22.0,27.0,2.0,4.0,Low,Yes,Yes,Clubhouse,North,Builder,Ready_to_Move
4712.0,Rajasthan,Jodhpur,Locality_151,Property_Type,3.0,3452.0,248.72,0.07,2006.0,Furnished,7.0,6.0,19.0,6.0,1.0,Low,Yes,No,"Clubhouse, Playground",South,Builder,Ready_to_Move
4713.0,Uttarakhand,Haridwar,Locality_270,Property_Type,4.0,4401.0,29.57,0.01,2003.0,Unfurnished,3.0,21.0,22.0,2.0,4.0,High,No,No,"Gym, Pool, Playground, Clubhouse",West,Owner,Ready_to_Move
4714.0,Punjab,Ludhiana,Locality_99,Property_Type,3.0,4516.0,468.27,0.1,2020.0,Furnished,27.0,7.0,5.0,3.0,1.0,High,No,Yes,"Clubhouse, Playground",West,Builder,Under_Construction
4715.0,Uttar Pradesh,Noida,Locality_19,Property_Type,1.0,4118.0,179.04,0.04,2017.0,Semi-furnished,0.0,18.0,8.0,7.0,6.0,Low,Yes,No,"Clubhouse, Garden",West,Owner,Ready_to_Move
4716.0,Tamil Nadu,Chennai,Locality_288,Property_Type,4.0,1733.0,314.04,0.18,1997.0,Semi-furnished,14.0,20.0,28.0,3.0,3.0,Low,No,No,"Clubhouse, Garden, Gym",North,Owner,Under_Construction
4717.0,Gujarat,Surat,Locality_431,Property_Type,1.0,3103.0,484.15,0.16,2010.0,Furnished,9.0,9.0,15.0,5.0,3.0,High,Yes,No,"Garden, Gym",North,Owner,Under_Construction
4718.0,Jharkhand,Ranchi,Locality_448,Property_Type,5.0,4686.0,413.89,0.09,2007.0,Furnished,13.0,18.0,18.0,4.0,9.0,Low,No,Yes,"Pool, Clubhouse, Gym",North,Broker,Ready_to_Move
4719.0,Karnataka,Mysore,Locality_276,Property_Type,3.0,2589.0,491.02,0.19,2003.0,Semi-furnished,12.0,29.0,22.0,7.0,4.0,High,Yes,No,"Clubhouse, Garden",East,Broker,Under_Construction
4720.0,Chhattisgarh,Bilaspur,Locality_363,Property_Type,3.0,1920.0,233.5,0.12,2018.0,Furnished,11.0,1.0,7.0,5.0,3.0,Low,Yes,Yes,"Garden, Clubhouse, Playground, Gym, Pool",West,Owner,Ready_to_Move
4721.0,Bihar,Gaya,Locality_225,Property_Type,3.0,1499.0,340.2,0.23,1998.0,Semi-furnished,19.0,10.0,27.0,3.0,8.0,High,Yes,No,"Playground, Gym, Pool, Garden",South,Broker,Ready_to_Move
4722.0,Chhattisgarh,Bilaspur,Locality_119,Property_Type,3.0,3099.0,188.62,0.06,1993.0,Furnished,10.0,6.0,32.0,8.0,6.0,High,No,Yes,"Clubhouse, Pool, Gym, Playground",South,Builder,Ready_to_Move
4723.0,Delhi,New Delhi,Locality_255,Property_Type,4.0,3320.0,218.13,0.07,2017.0,Semi-furnished,15.0,13.0,8.0,2.0,3.0,High,Yes,Yes,Playground,West,Owner,Under_Construction
4724.0,Kerala,Kochi,Locality_152,Property_Type,4.0,3174.0,216.06,0.07,2021.0,Semi-furnished,14.0,17.0,4.0,8.0,6.0,High,Yes,No,"Playground, Gym",South,Owner,Under_Construction
4725.0,Delhi,New Delhi,Locality_311,Property_Type,3.0,3932.0,318.65,0.08,2007.0,Unfurnished,2.0,24.0,18.0,1.0,10.0,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Garden, Pool",West,Builder,Ready_to_Move
4726.0,Punjab,Ludhiana,Locality_55,Property_Type,5.0,4856.0,404.53,0.08,2017.0,Furnished,25.0,21.0,8.0,8.0,10.0,Medium,Yes,Yes,Pool,East,Builder,Ready_to_Move
4727.0,Tamil Nadu,Chennai,Locality_191,Property_Type,1.0,1728.0,420.42,0.24,2003.0,Semi-furnished,5.0,29.0,22.0,5.0,8.0,Medium,No,Yes,"Playground, Garden, Gym",East,Builder,Ready_to_Move
4728.0,Uttar Pradesh,Lucknow,Locality_156,Property_Type,5.0,2308.0,359.73,0.16,2011.0,Unfurnished,18.0,5.0,14.0,4.0,7.0,Medium,No,No,Clubhouse,West,Owner,Ready_to_Move
4729.0,Jharkhand,Jamshedpur,Locality_261,Property_Type,1.0,1230.0,474.03,0.39,2015.0,Furnished,16.0,10.0,10.0,9.0,3.0,Low,Yes,Yes,"Garden, Gym, Pool",North,Builder,Ready_to_Move
4730.0,Odisha,Cuttack,Locality_164,Property_Type,2.0,3314.0,87.18,0.03,2023.0,Semi-furnished,26.0,5.0,2.0,8.0,2.0,Low,Yes,No,"Gym, Playground, Garden, Clubhouse, Pool",East,Owner,Ready_to_Move
4731.0,Haryana,Gurgaon,Locality_227,Property_Type,2.0,2875.0,142.35,0.05,2008.0,Unfurnished,3.0,25.0,17.0,8.0,4.0,Low,No,No,"Playground, Gym, Pool",North,Broker,Ready_to_Move
4732.0,Madhya Pradesh,Bhopal,Locality_309,Property_Type,5.0,3540.0,78.21,0.02,1994.0,Furnished,28.0,18.0,31.0,10.0,8.0,Low,Yes,Yes,"Garden, Playground",South,Builder,Ready_to_Move
4733.0,West Bengal,Kolkata,Locality_192,Property_Type,1.0,714.0,425.14,0.6,2004.0,Furnished,1.0,18.0,21.0,8.0,3.0,High,No,No,"Gym, Pool",West,Broker,Ready_to_Move
4734.0,Rajasthan,Jaipur,Locality_437,Property_Type,1.0,1506.0,456.85,0.3,2012.0,Furnished,29.0,19.0,13.0,6.0,6.0,Low,Yes,No,Playground,North,Owner,Under_Construction
4735.0,Tamil Nadu,Chennai,Locality_155,Property_Type,1.0,1492.0,104.57,0.07,2011.0,Furnished,22.0,6.0,14.0,6.0,6.0,Medium,Yes,No,"Clubhouse, Garden, Playground",South,Broker,Under_Construction
4736.0,Kerala,Kochi,Locality_162,Property_Type,1.0,2273.0,163.67,0.07,2013.0,Furnished,15.0,2.0,12.0,8.0,4.0,Low,No,No,"Pool, Garden, Clubhouse",West,Broker,Under_Construction
4737.0,Uttarakhand,Dehradun,Locality_385,Property_Type,2.0,2161.0,108.93,0.05,1991.0,Semi-furnished,8.0,17.0,34.0,7.0,10.0,Low,Yes,Yes,"Playground, Pool",North,Owner,Ready_to_Move
4738.0,Delhi,Dwarka,Locality_123,Property_Type,2.0,595.0,366.87,0.62,2013.0,Unfurnished,29.0,8.0,12.0,5.0,9.0,High,No,Yes,"Pool, Playground, Garden",East,Owner,Ready_to_Move
4739.0,Uttar Pradesh,Noida,Locality_51,Property_Type,1.0,3557.0,14.13,0.0,2007.0,Semi-furnished,3.0,15.0,18.0,7.0,5.0,High,No,Yes,Gym,East,Broker,Under_Construction
4740.0,Haryana,Gurgaon,Locality_290,Property_Type,2.0,4273.0,82.34,0.02,2019.0,Semi-furnished,13.0,5.0,6.0,8.0,1.0,Medium,No,No,"Gym, Pool, Clubhouse, Garden",North,Builder,Under_Construction
4741.0,Odisha,Cuttack,Locality_170,Property_Type,3.0,2338.0,309.22,0.13,1992.0,Semi-furnished,6.0,6.0,33.0,10.0,1.0,High,No,Yes,"Clubhouse, Garden, Playground, Pool",North,Owner,Under_Construction
4742.0,Bihar,Patna,Locality_267,Property_Type,4.0,4916.0,230.51,0.05,2004.0,Semi-furnished,14.0,7.0,21.0,10.0,4.0,High,Yes,No,Playground,West,Builder,Under_Construction
4743.0,Haryana,Gurgaon,Locality_163,Property_Type,2.0,3432.0,52.4,0.02,1991.0,Semi-furnished,13.0,26.0,34.0,6.0,3.0,High,No,No,"Clubhouse, Playground, Gym",East,Builder,Ready_to_Move
